P0772,Solénoïde de changement de rapport D Electrical
P0773,Solénoïde de changement de rapport D Intermittent
P0774,Solénoïde de changement de rapport E Dysfonctionnement
P0775,Solénoïde de changement de rapport E Performance or Bloqué Off
P0776,Solénoïde de changement de rapport E Bloqué On
P0777,Solénoïde de changement de rapport E Electrical
P0778,Solénoïde de changement de rapport E Intermittent
P0779,Solénoïde de contrôle de pression B Dysfonctionnement
P0780,Solénoïde de contrôle de pression B Performance
P0781,Solénoïde de contrôle de pression B Bloqué On
P0782,Solénoïde de contrôle de pression B Electrical
P0783,Solénoïde de contrôle de pression B Intermittent
P0784,Shift Dysfonctionnement
P0785,1-2 Shift Dysfonctionnement
P0786,2-3 Shift Dysfonctionnement
P0787,3-4 Shift Dysfonctionnement
P0788,4-5 Shift Dysfonctionnement
P0789,Shift/Calage Solénoïde Dysfonctionnement/ 3-2 Solénoïde de changement de rapport Circuit Electrical
P0790,Shift/Calage Solénoïde Plage/performance
P0801,Shift/Calage Solénoïde Low
P0803,Shift/Calage Solénoïde High
P0804,Shift/Calage Solénoïde Intermittent
P1100,Normal/Performance Interrupteur Circuit Dysfonctionnement
P1101,Reverse Inhibit Contrôle Circuit Dysfonctionnement
P1102,1-4 Upshift (Skip Shift) Solénoïde Contrôle Circuit Dysfonctionnement
P1103,1-4 Upshift (Skip Shift) Lamp Contrôle Circuit Dysfonctionnement
P1104,DMH Capteur Intermittent/ Check of all OBDII Systèmes Not Complete
P1105,DMH Capteur Out Of Self Test Range./
P1106,KOER Not Able To Complete  KOER Aborted
P1107,DMH Capteur In Range But Lower Than Expected
P1108,DMH Capteur In Range But Higher Than Expected
P1109,DMH Masse Dysfonctionnement
P1110,Dual Alternator Upper Défaut
P1111,Dual Alternator Lower Défaut/ Manifold Absolute Pression (Pression absolue collecteur) Capteur Circuit Intermittent Tension élevée
P1112,Dual Alternator Lower Circuit Dysfonctionnement/ Manifold Absolute Pression (Pression absolue collecteur) Capteur Circuit Intermittent Tension faible
P1113,Dual Alternator Batterie Lamp Circuit Dysfonctionnement
P1114,Capteur température admission - B Capteur Intermittent
P1115,Capteur température admission Capteur (D/C) Circuit ouvert/Short
P1116,Intake Air Température (Capteur température admission) Capteur Circuit Intermittent Tension élevée
P1117,Intake Air Température (Capteur température admission) Capteur Circuit Intermittent Tension faible
P1118,Capteur température admission Capteur Circuit ouvert/Short
P1119,Engine Coolant Température (TCE) Capteur Circuit Intermittent Tension faible/Capteur température admission - B Circuit bas Input
P1120,Engine Coolant Température (TCE) Capteur Circuit Intermittent Tension élevée/Capteur température admission - B Circuit haut Input
P1121,Engine Coolant sensor out of range/TCE Capteur Out Of Self Test Range
P1122,Engine Coolant Capteur intermittent/TCE Capteur Intermittent
P1123,Manifold Absolute Température Circuit bas Input
P1124,Manifold Absolute Température Circuit haut Input
P1125,Throttle position sensor out of range
P1126,Throttle Position (TP) Capteur Circuit Intermittent Tension élevée
P1127,Throttle Position (TP) Capteur Circuit Intermittent Tension faible
P1128,Throttle Position Capteur In Range But Higher Than Expected
P1129,Throttle Position Capteur Out Of Self Test Range
P1130,Throttle position sensor intermittent
P1131,Throttle Position (Narrow Range) Capteur Circuit Dysfonctionnement
P1132,Exhaust Not Warm
P1133,Upstream Heated O2 Capteurs Swapped
P1134,Downstream Heated O2 Capteurs Swapped
P1135,Lack Of HO2S Interrupteur - Adaptive Fuel At Limit
P1136,Lack Of HO2S Interrupteur - Capteur Indicates Pauvre
P1137,Lack Of HO2S Interrupteur - Capteur Indicates Riche
P1138,HO2S Insuffisant Interrupteuring Capteur 1
P1139,HO2S Transition Time Ratio Capteur 1
P1140,Pedal Position Capteur A Circuit Intermittent
P1141,Fan Contrôle Circuit Dysfonctionnement
P1142,Lack Of HO2S Interrupteur - Capteur Indicates Pauvre
P1143,Lack Of HO2S12 Interrupteur - Capteur Indicates Riche
P1144,Water In Fuel Indicator Circuit Dysfonctionnement
P1150,Water In Fuel Condition
P1151,Fuel Restriction Indicator Circuit Dysfonctionnement
P1152,Fuel Restriction Condition
P1153,Air Assist Contrôle Vanne Plage/performance
P1154,Air Assist Contrôle Vanne Circuit Dysfonctionnement
P1155,Lack Of HO2S21 Interrupteur - Adaptive Fuel At Limit
P1156,Lack Of HO2S21 Interrupteur - Capteur Indicates Pauvre
P1157,Lack Of HO2S21 Interrupteur - Capteur Indicates Riche
P1158,Banc 2 Contrôle du carburant Shifted Pauvre
P1159,Banc 2 Contrôle du carburant Shifted Riche
P1167,Alternative Contrôle du carburantler
P1168,Fuel Select Interrupteur Dysfonctionnement
P1169,Lack Of HO2S22 Interrupteur - Capteur Indicates Pauvre
P1170,Lack Of HO2S22 Interrupteur - Capteur Indicates Riche
P1171,Fuel Stepper Moteur Dysfonctionnement
P1172,Invalid Test
P1173,Fuel Rail Capteur In-Range Low Défaillance
P1174,Fuel Rail Capteur In-Range High Défaillance
P1175,ESO - Engine Shut Off Solénoïde Défaut
P1176,Rotor Capteur Défaut
P1177,Rotor Contrôle Défaut
P1178,Rotor Calibration Défaut
P1180,Cam Capteur Défaut
P1181,Cam Contrôle Défaut
P1182,Cam Calibration Défaut
P1183,Synchronization Défaut
P1184,( open )
P1185,Fuel Delivery Système Dysfonctionnement - Low
P1186,Fuel Delivery Système Dysfonctionnement - High
P1187,Fuel Shut Off Solénoïde Dysfonctionnement
P1188,Température de l'huile moteur Circuit Dysfonctionnement
P1189,Température de l'huile moteur Out Of Self Test Range
P1190,FTS High - Fuel Pompe Température Capteur High
P1191,FTS Low - Fuel Pompe Température Capteur Low
P1192,Variant Selection
P1193,Calibration Memory Défaut
P1194,Pompe Vitesse Signal Défaut
P1195,Calibration Resistor Out Of Range
P1196,Key Line Tension
P1197,Tension External
P1198,EGR Drive Overcurrent
P1199,ECU A/D Converter
P1200,SCP HBCC Failed To Initialize
P1201,Key Off Tension High
P1202,Key Off Tension Low
P1203,Pompe Rotor Contrôle Underfueling
P1204,Fuel Niveau Input Circuit bas
P1205,Injector Contrôle Circuit
P1206,Circuit d'injecteur Circuit ouvert / Shorted - Cylindre #1
P1209,Circuit d'injecteur Circuit ouvert / Shorted - Cylindre #2
P1210,Circuit d'injecteur Circuit ouvert / Shorted - Cylindre #3
P1211,Circuit d'injecteur Circuit ouvert / Shorted - Cylindre #4
P1212,Circuit d'injecteur Circuit ouvert / Shorted - Cylindre #5
P1213,Circuit d'injecteur Circuit ouvert / Shorted - Cylindre #6
P1214,Injector Contrôle Pression Système Défaut
P1215,Injector Contrôle Pression Above Expected Niveau
P1216,Injector Contrôle Pression Capteur Above / Below Desired
P1217,Injector Contrôle Pression Non détecté During Crank
P1218,Start Circuit d'injecteur Dysfonctionnement
P1219,Pedal Position Capteur B Circuit Intermittent
P1220,Pedal Position Capteur C Circuit bas Input
P1221,Pedal Position Capteur C Circuit haut Input
P1222,Pedal Position Capteur C Circuit Intermittent
P1223,CID High
P1224,CID Low
P1225,Series Throttle Contrôle Système Dysfonctionnement
P1226,Traction Contrôle Système Dysfonctionnement
P1227,Traction Contrôle Output Circuit Dysfonctionnement
P1228,Pedal Demand Capteur B Circuit haut Input
P1229,Throttle Position Capteur B Out Of Self Test Range
P1230,Needle Lift Capteur Dysfonctionnement
P1231,Contrôle Sleeve Capteur Dysfonctionnement
P1232,Wastegate Failed Closed (Over Pression)
P1233,Wastegate Failed Circuit ouvert (Under Pression)
P1234,Intercooler Pompe Driver Défaut
P1235,Fuel Pompe Low Vitesse Dysfonctionnement
P1236,Fuel Pompe Secondary Circuit bas
P1237,Fuel Pompe Vitesse Primary Circuit Dysfonctionnement
P1238,Fuel Pompe Driver Module Off Line
P1239,Fuel Pompe Driver Module Off Line
P1240,Fuel Pompe Contrôle Out Of Range
P1241,Fuel Pompe Contrôle Out Of Range
P1242,Fuel Pompe Secondary Circuit Dysfonctionnement
P1243,Fuel Pompe Secondary Circuit Dysfonctionnement
P1244,Vitesse Fuel Pompe Positive Feed Défaut
P1245,Capteur Puissance/Alimentation Alimentation Dysfonctionnement
P1246,Capteur Puissance/Alimentation Alimentation Signal d'entrée faible
P1247,Capteur Puissance/Alimentation Alimentation Signal d'entrée élevé
P1248,Second Fuel Pompe Défauty or Masse Défaut
P1249,Alternator Charge Input Failed High
P1250,Alternator Charge Input Failed Low
P1251,Alternator Charge Input Failed
P1252,Turbo Pression de suralimentation Low
P1253,Turbo Pression de suralimentation Non détecté
P1254,Wastegate Contrôle Vanne Performance
P1255,PRC Solénoïde Circuit Dysfonctionnement
P1256,Air Mélange Solénoïde Circuit Dysfonctionnement
P1257,Pedal Correlation PDS1 and LPDS High
P1258,Pedal Correlation PDS1 and LPDS Low
P1259,Pedal Correlation PDS2 and LPDS High
P1260,Pedal Correlation PDS2 and LPDS Low
P1261,Pedal Correlation PDS1 and HPDS
P1262,Pedal Correlation PDS2 and HPDS
P1263,Pedal Correlation PDS1 and PDS2
P1264,Immobilizer to PCM Signal Erreur
P1265,THEFT Détecté
P1266,Cylindre #1 High To Low Side Short
P1267,Cylindre #2 High To Low Side Short
P1268,Cylindre #3 High To Low Side Short
P1269,Cylindre #4 High To Low Side Short
P1270,Cylindre #5 High To Low Side Short
P1271,Cylindre #6 High To Low Side Short
P1272,Cylindre #7 High To Low Side Short
P1273,Cylindre #8 High To Low Side Short
P1274,Immobilizer Code Not Programmed
P1275,Engine RPM Or Vitesse Limiter Reached
P1276,Cylindre #1 High To Low Side Circuit ouvert
P1277,Cylindre #2 High To Low Side Circuit ouvert
P1278,Cylindre #3 High To Low Side Circuit ouvert
P1280,Cylindre #4 High To Low Side Circuit ouvert
P1281,Cylindre #5 High To Low Side Circuit ouvert
P1282,Cylindre #6 High To Low Side Circuit ouvert
P1283,Cylindre #7 High To Low Side Circuit ouvert
P1284,Cylindre #8 High To Low Side Circuit ouvert
P1285,Injection Contrôle Pression Out Of Range Low
P1286,Injection Contrôle Pression Out Of Range High
P1287,Excessif Injection Contrôle Pression
P1288,IPR Circuit Défaillance
P1289,Aborted KOER - ICP Défaillance
P1290,Cylindre head over temp sensed
P1291,Fuel Pulse In Range But Lower Than Expected
P1292,Fuel Pulse In Range But Higher Than Expected
P1293,Cylindre Head Temp Capteur Out Of Self Test Range
P1294,Cylindre Head Temp Capteur Signal d'entrée élevé
P1295,Cylindre Head Temp Capteur Signal d'entrée faible
P1296,Injector High Side Short To GND Or VBATT - Banc 1
P1297,Injector High Side Short To GND Or VBATT - Banc 2
P1298,Injector High Side Circuit ouvert - Banc 1
P1299,Injector High Side Circuit ouvert - Banc 2/Target idle not reached
P1300,Multi-faults - Banc 1 - With Low Side Shorts
P1301,Multi-faults - Banc 2 - With Low Side Shorts
P1302,Injector High Sides Shorted Together
P1303,IDM Défaillance
P1304,Cylindre Head Overtemperature Protection Active
P1305,Boost Calibration Défaut
P1306,Boost Calibration High
P1307,Boost Calibration Low
P1308,EGR Calibration Défaut
P1309,EGR Calibration High
P1313,EGR Calibration Low
P1314,Kickdown Relais Pull - In Circuit Défaut
P1315,Kickdown Relais Hold Circuit Défaut
P1316,Climatisation Clutch Circuit Défaut
P1317,Misfire Monitor AICE Chip Défaut
P1336,Misfire Rate Catalyst Damage Défaut - Banc 1
P1340,Misfire Rate Catalyst Damage Défaut - Banc 2
P1341,Persistent Misfire
P1345,Circuit d'injecteur / IDM Codes Détecté
P1346,Circuit d'injecteur / IDM Codes Not Updated
P1347,Crank / Cam Capteur Range / Performance
P1348,Position de l'arbre à cames Capteur B Circuit Dysfonctionnement
P1349,Position de l'arbre à cames Capteur B Range / Performance
P1350,SGC (Cam Position) Capteur Circuit Dysfonctionnement/ Position du vilebrequin - Position de l'arbre à cames Correlation
P1351,Fuel Niveau Capteur B Circuit Dysfonctionnement
P1352,Fuel Niveau Capteur B Range / Performance
P1353,Fuel Niveau Capteur B Circuit bas
P1354,Fuel Niveau Capteur B Circuit haut
P1355,Fuel Niveau Capteur B Intermittent/Bypass Line Monitor
P1360,IDM Input Circuit Dysfonctionnement/ Bobine d'allumage Contrôle Circuit Tension élevée
P1361,Bobine d'allumage A Primary Circuit Dysfonctionnement
P1362,Bobine d'allumage B Primary Circuit Dysfonctionnement
P1363,Bobine d'allumage C Primary Circuit Dysfonctionnement
P1364,Bobine d'allumage D Primary Circuit Dysfonctionnement
P1365,Bobine d'allumage A Secondary Circuit Dysfonctionnement
P1366,Ignition Contrôle (IC) Circuit Tension faible
P1367,Bobine d'allumage C Secondary Circuit Dysfonctionnement
P1368,Bobine d'allumage D Secondary Circuit Dysfonctionnement
P1369,Bobine d'allumage Primary Circuit Défaillance
P1370,Bobine d'allumage Secondary Circuit Défaillance
P1371,Ignition Spare
P1372,Ignition Spare
P1373,Ignition Spare
P1374,Engine Température Light Monitor Défaillance
P1375,Insuffisant RMP Increase During Spark Test
P1376,Bobine d'allumage - Cylindre 1 - Early Activation Défaut
P1380,Bobine d'allumage - Cylindre 2 - Early Activation Défaut
P1381,Bobine d'allumage - Cylindre 3 - Early Activation Défaut
P1382,Position du vilebrequin (Capteur position vilebrequin)/Bobine d'allumage - Cylindre 4 - Early Activation Défaut
P1383,Bobine d'allumage - Cylindre 5 - Early Activation Défaut
P1384,Bobine d'allumage - Cylindre 6 - Early Activation Défaut
P1385,Raté d'allumage détecté - Irrégulier Road Données Not Available
P1386,Variable Cam Calage Overadvanced (Bank #1)/ Raté d'allumage détecté - No Communication with BCM
P1387,Variable Cam Calage Solénoïde #1 Circuit Dysfonctionnement
P1388,Variable Cam Calage Overretarded (Bank #1)
P1389,VVT Solénoïde A Dysfonctionnement
P1390,Variable Cam Calage Solénoïde B Dysfonctionnement
P1391,Variable Cam Calage Overadvanced (Bank #2)
P1392,Variable Cam Calage Solénoïde #2 Circuit Dysfonctionnement
P1393,Variable Cam Calage Overretarded (Bank #2)
P1394,Bougie de préchauffage Circuit haut Side Signal d'entrée faible
P1395,Octane Adjust Pin Out Of Self Test Range
P1396,Bougie de préchauffage Circuit bas Input (Bank #1)
P1397,Bougie de préchauffage Circuit haut Input (Bank #1)
P1398,Bougie de préchauffage Circuit bas Input (Bank #2)
P1399,Bougie de préchauffage Circuit haut Input (Bank #2)
P1400,Bougie de préchauffage Monitor Défaut (Bank #1)
P1401,Bougie de préchauffage Monitor Défaut (Bank #2)
P1402,Système Tension Out Of Self Test Range
P1403,VVT Solénoïde B Circuit haut Input
P1404,Bougie de préchauffage Circuit haut Side
P1405,DPFE Circuit bas Input
P1406,DPFE Circuit haut Input
P1407,EGR Metering Orifice Restricted
P1408,DPFE Capteur Hoses Reversed
P1409,Capteur température admission - B Circuit Dysfonctionnement/ Recirculation des gaz d'échappement Closed Position Performance
P1411,DPFE Capteur Upstream Hose Off Or Plugged
P1413,Recirculation des gaz d'échappement (EGR) Position Capteur Performance
P1414,EGR No Débit Détecté
P1415,EGR Débit Out Of Self Test Range
P1416,EVR Contrôle Circuit Dysfonctionnement
P1417,SAI Système Incorrect Downstream Débit Détecté
P1418,SAI Système Monitor Circuit bas Input
P1419,SAI Système Monitor Circuit haut Input
P1420,Air Pompe Circuit Dysfonctionnement/ (AIR) Système Banc 1
P1421,Port Air Circuit Dysfonctionnement/ (AIR) Système Banc 2
P1422,Port Air Relief Circuit Dysfonctionnement
P1423,Split Air #1 Circuit Dysfonctionnement
P1424,Split Air #2 Circuit Dysfonctionnement
P1425,Catalyst Température Capteur Défaillance
P1426,Catalyst Damage
P1427,EGI Température Capteur Défaillance
P1428,EGI Functionality Test Failed
P1429,EGI Bougie de préchauffage Primary Défaillance
P1430,EGI Bougie de préchauffage Secondary Défaillance
P1433,EGI Mini - DMH Failed Out Of Range
P1434,EGI Mini - DMH Failed Court-circuit
P1435,EGI Mini - DMH Failed Circuit ouvert
P1436,Electric Air Pompe Primary Défaillance
P1437,Electric Air Pompe Secondary Défaillance
P1438,Réfrigérant de climatisation Température Circuit bas
P1439,Réfrigérant de climatisation Température Circuit haut
P1440,Réfrigérant de climatisation Température Circuit Plage/performance
P1441,Climatisation Evaporator Air Température Circuit bas
P1442,Climatisation Evaporator Air Température Circuit Plage/performance
P1443,Floor Température Interrupteur Circuit Dysfonctionnement
P1444,Purge Vanne Bloqué Circuit ouvert
P1445,Evaporative Emission (EVAP) Système Débit During Non-Purge Chevrolet Only
P1446,Evaporative Emission (EVAP) Système Débit During Non-Purge Oldsmobile Only
P1447,Système de contrôle des émissions par évaporation Fuite Détecté
P1448,Système de contrôle des émissions par évaporation Contrôle Vanne
P1449,Purge Débit Capteur Circuit bas Input
P1450,Purge Débit Capteur Circuit haut Input
P1451,Evaporative Vac Solénoïde Circuit Dysfonctionnement
P1452,ELC Système Closure Vanne Débit Défaut
P1453,ELC Système 2 Défaut
P1454,Evaporative Check Solénoïde Circuit Dysfonctionnement
P1455,Unable To Bleed Up Fuel Tank Vacuum
P1456,Evap  Emission Contrôle Sys Évent Contrôle Vanne Circuit
P1457,Unable To Bleed - Up Vacuum in Tank
P1460,Fuel Tank Pression Relief Vanne Dysfonctionnement
P1461,Evaporative Système Vacuum Test Dysfonctionnement
P1462,Evap  Emission Contrôle Sys  Fuite Détecté (Gross Fuite/No Débit)
P1463,Fuel Tank Température Capteur Circuit Dysfonctionnement
P1464,Unable To Pull Vacuum In Tank
P1465,Wide open throttle Climatisation cutoff relay circuit
P1466,Climatisation pressure sensor circuit voltage low
P1467,Climatisation pressure sensor circuit voltage high
P1468,Climatisation Pression Capteur Insuffisant Pression Change
P1469,Climatisation Demand Out of Self Test Range
P1470,Climatisation Relais Circuit Dysfonctionnement
P1471,Réfrigérant de climatisation Température Capteur/Circuit Dysfonctionnement
P1472,Climatisation Compressor Température Capteur Dysfonctionnement
P1473,SSPOD Circuit ouvert or Closed Circuit Défaut
P1474,Low Climatisation Cycling Period
P1475,Climatisation Cycling Period Too Short
P1476,Electrodrive Fan 1 Operational Défaillance (Driver Side)
P1477,Electrodrive Fan 2 Operational Défaillance (Passenger Side)
P1478,Fan Secondary High With Fan(s) Off
P1479,Low Fan Contrôle Primary Circuit Dysfonctionnement
P1480,Fan Relais (Low) Circuit Dysfonctionnement
P1481,Fan Relais (High) Circuit Dysfonctionnement
P1482,Additional Fan Relais Circuit Dysfonctionnement
P1483,Cooling Fan Driver Défaut
P1484,High Fan Contrôle Primary Circuit Dysfonctionnement
P1485,Fan Secondary Low with Low Fan On
P1486,Fan Secondary Low With High Fan On
P1487,SCP
P1490,Puissance/Alimentation To Fan Circuit Overcurrent
P1491,Circuit ouvert Puissance/Alimentation To Masse VCRM
P1492,EGRV Circuit Dysfonctionnement
P1493,EGRA Circuit Dysfonctionnement
P1494,EGRCHK Solénoïde Circuit Dysfonctionnement
P1495,Secondary Air Relief Solénoïde Circuit Dysfonctionnement
P1500,Secondary Interrupteur Solénoïde Circuit Dysfonctionnement
P1501,APLSOL Solénoïde Circuit Dysfonctionnement
P1502,RCNT Solénoïde Circuit Dysfonctionnement
P1503,SPCUT Solénoïde Circuit Dysfonctionnement
P1504,TCSPL Solénoïde Circuit Dysfonctionnement
P1505,Capteur de vitesse du véhicule Intermittent
P1506,Capteur de vitesse du véhicule Out Of Self Test Range
P1507,Capteur de vitesse du véhicule Intermittent Dysfonctionnement
P1508,Auxillary Vitesse Capteur Défaut
P1509,Ralenti Air Contrôle Circuit Dysfonctionnement
P1510,Ralenti Air Contrôle Système At Adaptive Clip
P1511,Ralenti Air Contrôle Overspeed Erreur
P1512,Ralenti Air Contrôle Underspeed Erreur
P1513,Système de contrôle du ralenti Circuit ouvert
P1514,Système de contrôle du ralenti Circuit Shorted
P1515,Ralenti Signal Circuit Dysfonctionnement
P1516,Ralenti Interrupteur (Electric Contrôle Throttle) Circuit Dysfonctionnement
P1517,Intake Manifold Runner Contrôle (Banc 1) Bloqué Closed
P1518,Intake Manifold Runner Contrôle (Banc 2) Bloqué Closed
P1519,High Charge Neutral/Drive Défaut
P1520,Electric Courant Circuit Dysfonctionnement
P1521,IMRC Input Erreur (Banc 1)
P1522,IMRC Input Erreur (Banc 2)
P1523,Intake Manifold Runner Contrôle (Bloqué Circuit ouvert)
P1524,Intake Manifold Runner Contrôle (Bloqué Closed)
P1525,Intake Manifold Runner Contrôle Circuit Dysfonctionnement
P1526,Variable Intake Solénoïde #1 Circuit Dysfonctionnement
P1527,Variable Intake Solénoïde #2 Circuit Dysfonctionnement
P1528,IVC Solénoïde Circuit Dysfonctionnement
P1529,Variable Intake Solénoïde Système
P1530,Air Bypass Vanne Système
P1531,Air Bypass Système
P1532,Accelerate Warmup Solénoïde Circuit Dysfonctionnement
P1533,Subsidiary Throttle Vanne Solénoïde Circuit Dysfonctionnement
P1534,SCAIR Solénoïde Circuit Dysfonctionnement
P1535,Climatisation Clutch Circuit Dysfonctionnement
P1536,Invalid Test - Accelerator Pedal Movement
P1537,IMCC Circuit Dysfonctionnement
P1538,AAI Circuit Dysfonctionnement
P1539,Inertia Interrupteur Activated
P1540,Blower Fan Vitesse Circuit Plage/performance
P1549,Parking Interrupteur de frein Circuit Défaillance
P1550,Intake Manifold Runner Contrôle (Banc 1) Bloqué Circuit ouvert
P1565,Intake Manifold Runner Contrôle (Banc 2) Bloqué Circuit ouvert
P1566,Puissance/Alimentation To Climatisation Clutch Circuit Overcurrent
P1567,Air Bypass Vanne Circuit Dysfonctionnement
P1568,IMCC Circuit Dysfonctionnement
P1571,PSPS Out Of Self Test Range
P1572,Vitesse Contrôle Command Interrupteur Out of Range High
P1573,Vitesse Contrôle Command Interrupteur Out of Range Low
P1574,Vitesse Contrôle Output Circuit Continuity
P1575,Vitesse Contrôle Unable to Hold Vitesse
P1576,Interrupteur de frein Dysfonctionnement
P1577,Brake Pedal Interrupteur Circuit Dysfonctionnement
P1578,Throttle Position Not Available
P1579,Throttle Position Capteur Disagreement btwn Capteurs
P1580,Pedal Position Out of Self Test Range
P1581,Pedal Position Not Available
P1582,Pedal Position Capteur Disagreement btwn Capteurs
P1583,ETC Puissance/Alimentation Less Than Demand
P1584,ETC In Puissance/Alimentation Limiting Mode
P1585,Electronic Throttle Monitor PCM Override
P1586,Electronic Throttle Monitor Dysfonctionnement
P1587,Electronic Throttle Monitor Données Available
P1588,Electronic Throttle Monitor Cruise Disable
P1589,TCU Détecté IPE Circuit Dysfonctionnement
P1600,Throttle Contrôle Unit Dysfonctionnement
P1601,Throttle Contrôle Unit Throttle Position Dysfonctionnement
P1602,Throttle Contrôle Unit Modulated Command Dysfonctionnement
P1603,Throttle Contrôle Unit Détecté Perte of Return Spring
P1604,TCU Unable To Contrôle Desired Throttle Angle
P1605,Perte of KAM Puissance/Alimentation; Circuit ouvert
P1606,ECM/TCM Serial Communication Erreur
P1607,Immobilizer/ECM Communication Erreur
P1608,EEPROM Dysfonctionnement
P1609,Code Word Unregestered
P1610,Keep Alive Memory Test Défaillance
P1611,ECM Contrôle Relais O/P Circuit Dysfonctionnement
P1612,MIL O/P Circuit Dysfonctionnement
P1613,Internal ECM Dysfonctionnement
P1614,Diagnostic Lamp Driver Défaut
P1615,SBDS Interactive Codes
P1616,SBDS Interactive Codes
P1617,SBDS Interactive Codes
P1618,SBDS Interactive Codes
P1619,SBDS Interactive Codes
P1620,SBDS Interactive Codes
P1621,SBDS Interactive Codes
P1622,SBDS Interactive Codes
P1623,SBDS Interactive Codes
P1624,SBDS Interactive Codes
P1625,SBDS Interactive Codes
P1626,Module de contrôle Long Term Performance de la mémoire/ Immobilizer Code Words Do Not Match
P1627,Immobilizer ID Does Not Match
P1628,Immobilizer Code Word/ID Number Write Défaillance
P1629,Anti Theft Système
P1630,B+ Alimentation To VCRM Fan Circuit Dysfonctionnement
P1631,Theft Deterrent Fuel Enable Signal Not Received/ B+ Alimentation To VCRM Climatisation Circuit Dysfonctionnement
P1632,Module Alimentation Tension Out Of Range
P1633,Module Ignition Alimentation Input Dysfonctionnement
P1634,Internal Tension Regulator Dysfonctionnement
P1635,Internal Vref Dysfonctionnement
P1636,Theft Deterrent Start Enable Signal Not Correct/ Main Relais Dysfonctionnement (Puissance/Alimentation Hold)
P1637,Smart Alternator Défauts Capteur/Circuit Dysfonctionnement
P1638,KAM Tension Too Low
P1639,Données Output Link Circuit Défaillance
P1640,Tire / Axle Ratio Out of Acceptable Range
P1641,Inductive Signature Chip Communication Erreur
P1642,Can Link ECM/ABSCM Circuit / Réseau Dysfonctionnement
P1643,Can Link ECM/INSTM Circuit / Réseau Dysfonctionnement
P1644,Vehicle ID Block Corrupted or Not Programmed
P1645,Puissance/Alimentationtrain DTCs Available in Another Module
P1650,Fuel Pompe Primary Circuit Défaillance
P1651,Fuel Pompe Monitor Circuit haut Input
P1652,Fuel Pompe Monitor Circuit bas Input
P1653,Fuel Pompe Vitesse Contrôle Circuit Dysfonctionnement
P1654,Fuel Pompe Resistor Interrupteur Circuit Dysfonctionnement
P1655,PSP Interrupteur Out of Self Test Range
P1660,PSP Interrupteur Input Dysfonctionnement
P1661,Vanne de ralenti Monitor Disabled by PSP Interrupteur Failed On
P1662,Puissance/Alimentation Steering Output Circuit Dysfonctionnement
P1663,Recirculation Override Circuit Dysfonctionnement
P1667,Démarreur Disable Circuit Dysfonctionnement
P1668,Output Circuit Check Signal High
P1670,Output Circuit Check Signal Low
P1680,IDM_EN Circuit Défaillance
P1681,Fuel Demand Command Signal Circuit Dysfonctionnement
P1682,CI Circuit Dysfonctionnement
P1683,PCM - IDM Communications Erreur
P1684,Electronic Feedback Signal Non détecté
P1685,Metering Oil Pompe Dysfonctionnement
P1686,Metering Oil Pompe Dysfonctionnement
P1687,Metering Oil Pompe Dysfonctionnement
P1688,Metering Oil Pompe Température Capteur Circuit Dysfonctionnement
P1689,Metering Oil Pompe Position Capteur Circuit Dysfonctionnement
P1690,Metering Oil Pompe Stepping Moteur Circuit Dysfonctionnement
P1691,Metering Oil Pompe Stepping Moteur Circuit Dysfonctionnement
P1692,Metering Oil Pompe Stepping Moteur Circuit Dysfonctionnement
P1693,Metering Oil Pompe Stepping Moteur Circuit Dysfonctionnement
P1694,Oil Solénoïde de contrôle de pression Circuit Dysfonctionnement
P1700,Wastegate Solénoïde Circuit Dysfonctionnement
P1701,Turbo Solénoïde de contrôle de pression Circuit Dysfonctionnement
P1702,Turbo Contrôle Solénoïde Circuit Dysfonctionnement
P1703,Turbo Charge Contrôle Circuit Dysfonctionnement
P1704,Turbo Charge Relief Circuit Dysfonctionnement
P1705,Transmission Indeterminate Défaillance (Failed to Neutral)
P1706,Reverse Engagement Erreur
P1707,TRS Circuit Intermittent Dysfonctionnement
P1708,Interrupteur de frein Out Of Self Test Range
P1709,Digital TRS Failed to Transition States in KOEO / KOER
P1711,Not in P or N During KOEO / KOER
P1712,High Vehicle Vitesse Observed in Park
P1713,Transfer Case Neutral Indicator Hard Défaut Present
P1714,Interrupteur d'embrayage Circuit Dysfonctionnement
P1715,PNP Interrupteur Out Of Self Test Range
P1716,TFT Capteur Out Of Self Test Range
P1717,Trans Torque Reduction Request Signal Dysfonctionnement
P1718,TFT Capteur In Range Défaillance Low Value
P1720,SSA Inductive Signature Dysfonctionnement
P1721,SSB Inductive Signature Dysfonctionnement
P1722,SSC Inductive Signature Dysfonctionnement
P1723,SSD Inductive Signature Dysfonctionnement
P1724,TFT Capteur In Range Défaillance High
P1725,Vehicle Vitesse (Meter) Circuit Dysfonctionnement
P1726,Rapport de boîte 1 Incorrect Ratio
P1727,Rapport de boîte 2 Incorrect Ratio
P1728,Rapport de boîte 3 incorrect Ratio
P1729,Rapport de boîte 4 Incorrect Ratio
P1730,Insuffisant Engine Vitesse Increase During Self Test
P1731,Insuffisant Engine Vitesse Decrease During Self Test
P1732,Coast Clutch Solénoïde Inductive Signature Dysfonctionnement
P1733,Transmission Slip Erreur
P1734,4x4 Low Interrupteur Erreur
P1735,Rapport de boîte Contrôle Dysfonctionnement 2
